variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,electrode,model_bce,global_bce,pattern_bce,improvement_vs_pattern
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,78,0.03971974551677704,0.04557071626186371,0.043174199759960175,0.08001200398361066
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,79,0.009064129553735256,0.01068191509693861,0.010168436914682388,0.1086014861686955
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,80,0.08290017396211624,0.09037304669618607,0.08578318357467651,0.03360809767628333
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,81,0.0004515490145422518,0.0007306034676730633,0.0006579827750101686,0.31373733220406336
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,82,0.026870273053646088,0.03187485411763191,0.03006000444293022,0.1061121396485463
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,83,0.01750822924077511,0.021011611446738243,0.020369214937090874,0.14045635559110903
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,84,0.07871781289577484,0.08912516385316849,0.083078533411026,0.05248913691912157
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,85,0.052198585122823715,0.05831329897046089,0.0563124343752861,0.07305401192649978
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,86,0.029242169111967087,0.03337307646870613,0.031746163964271545,0.07887550934098868
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,87,0.07344979792833328,0.08098453283309937,0.07666730135679245,0.04196708859603167
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,88,0.006658350583165884,0.008273229002952576,0.0078333904966712,0.15000400069480122
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,89,0.058384355157613754,0.06300238519906998,0.06089019030332565,0.04115334725066604
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,90,0.01020748633891344,0.01282477006316185,0.012135717086493969,0.15888890074130738
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,91,0.030602917075157166,0.035810686647892,0.03375469520688057,0.09337302891957218
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,92,0.018603652715682983,0.022427169606089592,0.021316438913345337,0.12726263559735537
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,93,0.017783522605895996,0.022177109494805336,0.020302902907133102,0.12408965913696815
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,94,0.06839197874069214,0.07526849210262299,0.07135692238807678,0.04155089020319161
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,95,0.04542523995041847,0.050502873957157135,0.047605469822883606,0.045797885843300995
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,96,0.05779479444026947,0.06311183422803879,0.059738803654909134,0.03254181697158764
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,97,0.004972230643033981,0.007000702433288097,0.006763145327568054,0.2648049979399251
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,98,0.031517207622528076,0.03709443658590317,0.03482843190431595,0.0950724480184692
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,99,0.07150569558143616,0.08185844123363495,0.07561887055635452,0.05439349919743969
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,100,0.005027499981224537,0.006568944547325373,0.006128478329628706,0.1796495458067275
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,101,0.0074181766249239445,0.008376854471862316,0.00823876354843378,0.09960073725696773
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,102,0.07497567683458328,0.08509957045316696,0.07932901382446289,0.05487698359029844
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,103,0.054564058780670166,0.05922224000096321,0.05710781738162041,0.04454308915278077
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,104,0.0565163679420948,0.0642729178071022,0.061161287128925323,0.07594541261107265
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,105,1.451096250093542e-05,1.0356359780416824e-05,1.0465473678777926e-05,-0.38655573042632646
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,106,0.01660926453769207,0.020909074693918228,0.01990865357220173,0.16572637735364312
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,107,0.05422919616103172,0.059957344084978104,0.05661888048052788,0.042206491884240006
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,108,1.607086232979782e-05,1.2070039701939095e-05,1.2769611203111708e-05,-0.25852401253075424
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,109,0.017585113644599915,0.01897599548101425,0.018863316625356674,0.0677613065688861
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,110,0.04018344357609749,0.043938763439655304,0.04230175539851189,0.05007621557210643
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,111,0.00019817636348307133,0.00022716684907209128,0.0002173607936128974,0.08826076594103738
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,112,0.059879470616579056,0.06811505556106567,0.06363041698932648,0.05894895162130737
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,113,0.05414533242583275,0.05892961844801903,0.056679900735616684,0.04471723268547039
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,114,0.04985129088163376,0.05460015684366226,0.0520077683031559,0.04146452524076644
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,115,0.030287686735391617,0.036543529480695724,0.03437410667538643,0.11888076041030303
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,116,0.015755116939544678,0.020898278802633286,0.019457576796412468,0.1902837077611041
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,117,0.06179211288690567,0.06792563945055008,0.06445782631635666,0.04135593118464412
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,118,0.03438004478812218,0.03852130100131035,0.0365259125828743,0.05874919045166423
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,119,0.02498272992670536,0.028893908485770226,0.027832530438899994,0.10239099597683811
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,120,3.3033848012564704e-05,2.9749300665571354e-05,3.0220175176509656e-05,-0.0931057751856493
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,121,0.008290587924420834,0.010710418224334717,0.010389113798737526,0.20199277002545712
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,122,0.034986309707164764,0.03896770998835564,0.037774499505758286,0.07381142927303362
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,123,0.03367265686392784,0.03741113841533661,0.03597358986735344,0.06396172892140878
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,124,0.06298132240772247,0.06938023120164871,0.06619879603385925,0.048603204573254045
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,125,0.05730102211236954,0.06548881530761719,0.060879241675138474,0.05877569208011652
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,126,0.0006749678868800402,0.0008510201587341726,0.0008462993428111076,0.20244781871384285
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,127,0.0175539068877697,0.02176714316010475,0.020588098093867302,0.14737598355437287
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,128,0.060146354138851166,0.06600693613290787,0.062385331839323044,0.03588948931518857
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,129,0.0018693391466513276,0.0024422667920589447,0.0022717376705259085,0.17713247840866475
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,130,0.05986138433218002,0.06541421264410019,0.06263480335474014,0.04427920060437501
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,131,0.0006859658751636744,0.0008093491196632385,0.0007779272273182869,0.11821330958118888
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,132,0.04320426285266876,0.04946252331137657,0.04677634686231613,0.07636517704474918
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,133,0.012709482572972775,0.01713462546467781,0.01529445219784975,0.16901354762090776
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,134,0.07804447412490845,0.08779545873403549,0.08231139183044434,0.05183872621575199
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,135,0.028152357786893845,0.03445323556661606,0.0325118787586689,0.13409009685767978
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,136,0.007657176814973354,0.009654831141233444,0.00905588734894991,0.15445317284547988
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,137,0.0018669647397473454,0.0026823594234883785,0.002520555630326271,0.2593042909726702
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,138,0.00508880615234375,0.0065718102268874645,0.00608694227412343,0.16397988954534978
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,139,0.050730712711811066,0.0556037537753582,0.052972570061683655,0.04232109839605798
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,140,0.005807437002658844,0.007042199373245239,0.0067890905775129795,0.14459279393113367
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,141,0.05376739799976349,0.05858867987990379,0.056435201317071915,0.0472719730779343
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,142,0.060782503336668015,0.06740240752696991,0.06406892091035843,0.05129503551790082
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,143,0.002422790275886655,0.003744804533198476,0.003397257998585701,0.28683948145967214
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,144,0.019731925800442696,0.024579323828220367,0.022172460332512856,0.1100705332412503
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,145,0.06120602786540985,0.06727331876754761,0.06344427168369293,0.03527889530266885
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,146,0.03560905158519745,0.0444403700530529,0.0374189168214798,0.04836765438499869
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,147,0.0007265007589012384,0.0009025332983583212,0.000865547452121973,0.16064595058289205
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,148,3.015970651176758e-05,2.8221718821441755e-05,2.889397910621483e-05,-0.043805922365345175
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,149,0.05140212923288345,0.057771507650613785,0.055677205324172974,0.07678323770739695
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,150,0.06116396561264992,0.06614749133586884,0.06380076706409454,0.04132867946235949
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,151,0.021772507578134537,0.02758823335170746,0.026079509407281876,0.16514888228475438
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,152,0.04711845517158508,0.05250371992588043,0.05070367828011513,0.07070932977925766
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,153,0.05504034459590912,0.06177167221903801,0.05946096032857895,0.07434484253603844
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,154,0.06381261348724365,0.07229358702898026,0.06762601435184479,0.05638955513126597
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,155,0.003694332903251052,0.005540383048355579,0.004876002203673124,0.24234388153719727
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,156,0.03436592221260071,0.038928788155317307,0.03769238665699959,0.08825295343247111
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,157,0.05559162423014641,0.061446432024240494,0.05795268341898918,0.04074115380943917
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,158,0.05121050029993057,0.056584399193525314,0.05358456075191498,0.04430493445632215
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,history,H24_D64_embedding_layers2,direct_rbf16_plus_context,z_window_summary,159,0.014973876066505909,0.019841669127345085,0.018476642668247223,0.18957808865140552
